item_identifier,outlet_identifier,item_fat_content,item_mrp,item_outlet_sales,item_visibility,item_weight,item_mrp_per_weight,item_mrp_per_visibility,outlet_age,std_of_item_mrp_wrt_item_identifier,avg_item_mrp_wrt_item_type,std_of_item_mrp_wrt_item_type,avg_item_mrp_wrt_outlet_identifier,std_of_item_mrp_wrt_outlet_identifier,avg_item_mrp_wrt_outlet_location_type,std_of_item_mrp_wrt_outlet_location_type,avg_item_mrp_wrt_outlet_size,std_of_item_mrp_wrt_outlet_size,avg_item_mrp_wrt_outlet_type,no_of_outlets_allocated_for_each_item,no_of_items_sold_wrt_each_item_type_in_each_outlet,no_of_items_sold_wrt_each_item_type_in_each_outlet_type,no_of_items_sold_wrt_each_item_type_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_in_each_outlet_type,no_of_items_sold_wrt_each_fat_content_for_each_outlet_size,no_of_items_sold_wrt_each_fat_content_for_each_item_type,no_of_outlets_allocated_wrt_outlet_size_for_each_outlet_type,item_baking_goods,item_breads,item_breakfast,item_canned,item_dairy,item_frozen_foods,item_fruits_and_vegetables,item_hard_drinks,item_health_and_hygiene,item_household,item_meat,item_seafood,item_snack_foods,item_soft_drinks,item_starchy_foods
DRE49,OUT010,0,151.8024,151.8024,0.035568147,20.75,7.315778313253013,4267.931078894832,15,1.1832159566199203,135.4037258953167,60.552402888534985,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,9,46,89,407,1165,5171,617,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDR13,OUT049,1,115.3492,1274.3412,0.028765486,9.895,11.65732187973724,4009.986134077484,14,0.9693067396627104,138.62093597785957,60.16233501731816,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,10,119,713,358,3281,1645,535,1550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDP34,OUT046,0,155.563,4224.501,0.137227848,12.85,12.106070038910506,1133.6110145806554,16,0.9658042129633702,146.4603094017093,59.55443369546232,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,216,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDC50,OUT045,0,94.4094,1428.141,0.136774734,15.85,5.95642902208202,690.2546781776231,11,0.9912954487268985,138.62093597785957,60.16233501731816,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,120,713,608,6013,5171,549,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDK36,OUT035,0,47.9034,583.2408,0.00721395,7.09,6.756473906911142,6640.384255504959,9,0.9483904493637872,127.45823720073652,57.30083627764299,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,118,709,610,6013,5171,542,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDV10,OUT019,1,41.0112,42.6112,0.116793684,7.644999999999998,5.364447351209943,351.1422758100515,28,1.1137524161340555,146.4603094017093,59.55443369546232,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,116,239,1111,640,2825,848,1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDR10,OUT010,0,163.4552,649.8208,0.016804724,17.6,9.287227272727272,9726.741123507887,15,1.410673597966586,146.4603094017093,59.55443369546232,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,9,123,239,1111,1165,5171,1141,1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCY05,OUT046,0,35.2874,741.0354,0.054990009,13.5,2.613881481481481,641.7056596590118,16,1.3217277653565,133.10807878787855,59.7998249394365,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,95,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DRF13,OUT049,0,144.3444,2612.5992,0.029827665,12.1,11.929289256198349,4839.279239591836,14,1.0963322691795754,135.4037258953167,60.552402888534985,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,79,477,239,6013,3010,617,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDI24,OUT027,0,177.937,6704.606,0.078362484,10.3,17.275436893203885,2270.6911638992965,28,1.4178426491602576,127.45823720073652,57.30083627764299,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,9,119,119,357,1008,3010,542,1559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX43,OUT045,0,165.85,1830.95,0.085447928,5.655,29.328028293545533,1940.948176063438,11,1.449482666333065,144.30423666169895,59.22192266193132,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,218,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCO17,OUT017,0,121.444,2516.724,0.073794811,10.0,12.1444,1645.6983675993154,6,1.538216860885069,133.10807878787855,59.7998249394365,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,92,563,482,6013,5171,858,6191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDR01,OUT045,1,199.0742,4777.7808,0.053730029,5.405,36.831489361702126,3705.082682907168,11,1.1652372195299037,138.62093597785957,60.16233501731816,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,120,713,608,3281,2825,535,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DRG37,OUT018,0,153.9972,1246.3776,0.019457372,16.2,9.506,7914.594016088092,4,1.0403525043625026,135.4037258953167,60.552402888534985,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,80,80,239,999,3010,617,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDB53,OUT017,0,150.2392,2684.5056,0.140241213,13.35,11.25387265917603,1071.2913614060085,6,0.8336666000266564,136.46738513323996,66.59733901075771,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCH55,OUT019,0,127.502,379.506,0.060706749,16.349999999999998,7.798287461773702,2100.2936592766646,28,1.2428014948315569,148.7365007751935,62.54545185638939,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,93,197,874,1165,5171,1548,1805,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDL21,OUT013,1,40.848,679.1160000000001,0.007140468,15.85,2.577160883280757,5720.6334374721655,26,0.913783344124854,146.4603094017093,59.55443369546232,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,220,1311,220,3281,549,848,1553,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DRH23,OUT049,0,54.9614,552.614,0.1776514755,14.65,3.751631399317406,309.37767246408254,14,1.0836666154003876,137.29503093922645,65.78069692725421,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,10,40,239,119,6013,3010,362,1550,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FDW46,OUT018,1,65.9484,1043.9744,0.070588037,13.0,5.072953846153847,934.2716245247052,4,1.1955937622973984,146.4603094017093,59.55443369546232,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,219,219,658,547,1645,848,1546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDD11,OUT045,0,251.704,3542.056,0.030678825,12.85,19.58785992217899,8204.48631914684,11,1.4683702227677828,149.75191747211886,66.71695909028087,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,30,180,149,6013,5171,157,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FDA11,OUT046,0,92.5436,1701.7848,0.043238822,7.75,11.941109677419355,2140.2895758816,16,1.2205824136744852,127.45823720073652,57.30083627764299,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,8,119,709,610,6013,5171,542,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDX55,OUT046,0,219.4166,6096.0648,0.0552058999999999,15.1,14.530900662251655,3974.513593655751,16,1.395628094363891,144.30423666169895,59.22192266193132,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,220,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDG56,OUT045,1,60.8536,918.804,0.071597469,13.3,4.575458646616541,849.9406592152022,11,1.1159201484773795,144.30423666169895,59.22192266193132,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,218,1311,1135,3281,2825,927,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDU46,OUT049,1,88.25399999999999,1125.202,0.0111435989999999,10.3,8.568349514563105,7919.703499740075,14,1.152171862180291,146.4603094017093,59.55443369546232,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,219,1311,658,3281,1645,848,1550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDP33,OUT019,0,256.3672,255.6672,0.1563041919999999,18.7,13.70947593582888,1640.1812179164078,28,1.1900046685249266,146.4603094017093,59.55443369546232,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,116,239,1111,1165,5171,1141,1805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCD06,OUT017,0,45.906000000000006,838.908,0.099887103,13.0,3.5312307692307696,459.5788507351145,6,0.5932490576852554,148.7365007751935,62.54545185638939,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDP59,OUT010,1,104.5648,207.7296,0.094512029,20.85,5.015098321342926,1106.3649897940506,15,1.1738351199759232,141.38984903846156,63.190637461084506,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,30,58,236,640,2825,194,1805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDW27,OUT045,1,156.6314,3257.7594,0.151159243,5.86,26.72890784982935,1036.2012728523655,11,0.9604686356149216,140.2911413043476,59.00377937174064,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,79,477,420,3281,2825,454,6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDJ12,OUT013,1,209.0296,2285.0256,0.039008625,8.895,23.499673974142777,5358.548269773672,26,1.0978514370249657,127.45823720073652,57.30083627764299,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,119,709,119,3281,549,544,1553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRG36,OUT045,0,171.0106,4106.6544,0.09557165,14.15,12.08555477031802,1789.3444342543005,11,0.839110924048267,135.4037258953167,60.552402888534985,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,78,477,407,6013,5171,617,6191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NCJ06,OUT017,0,118.6782,2502.7422,0.034848629,20.1,5.904388059701493,3405.534260759584,6,0.7660142151277457,148.7365007751935,62.54545185638939,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,169,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCQ54,OUT018,0,167.6474,3874.2902,0.0125934669999999,17.7,9.471604519774012,13312.251503100775,4,1.0059544942215024,148.7365007751935,62.54545185638939,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,168,168,506,999,3010,1548,1546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCO18,OUT045,0,176.8686,2133.2232,0.024701262,13.15,13.450083650190113,7160.306222410822,11,0.9335713982098816,148.7365007751935,62.54545185638939,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,170,1013,874,6013,5171,1548,6191,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
NCC19,OUT027,0,192.982,4633.968,0.096411426,6.57,29.37321156773212,2001.65071720856,28,1.0542431272854222,148.7365007751935,62.54545185638939,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,8,170,170,506,1008,3010,1548,1559,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX12,OUT045,1,239.2196,3133.2548,0.026117345,18.2,13.143934065934069,9159.4149405309,11,1.0547511554864508,127.45823720073652,57.30083627764299,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,117,709,610,3281,2825,544,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDA33,OUT035,0,147.0076,3103.9596,0.033893487,6.48,22.686358024691355,4337.340681411742,9,0.7827378689117841,146.4603094017093,59.55443369546232,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,219,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDV15,OUT018,0,102.3648,1557.9720000000002,0.1467678969999999,10.3,9.93833009708738,697.4604262402153,4,1.1412712210513278,140.2911413043476,59.00377937174064,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,9,78,78,236,999,3010,282,1546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FDQ20,OUT013,0,38.7138,284.2966,0.029760052,8.325,4.650306306306307,1300.8646624676596,26,1.1850925889754107,144.30423666169895,59.22192266193132,141.12842833226,62.14084848045319,141.06588758731854,62.04734275143888,141.12842833226,62.14084848045319,141.012932623198,9,220,1311,220,6013,1004,1086,1553,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDL13,OUT018,1,232.73,6291.81,0.0565479859999999,13.85,16.80361010830325,4115.6196084507765,4,1.1013123484683525,137.98544408602152,56.218723517509325,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,10,20,20,60,547,1645,120,1546,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
DRD24,OUT010,0,142.5154,141.8154,0.051544658,13.85,10.289920577617329,2764.8917565812544,15,1.0221980673474658,135.4037258953167,60.552402888534985,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,46,89,407,1165,5171,617,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDO32,OUT017,0,45.906000000000006,1118.544,0.121225455,6.36,7.217924528301888,378.682843467158,6,0.6660413734229346,144.30423666169895,59.22192266193132,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,215,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDS40,OUT010,0,35.219,36.619,0.02346559,15.35,2.294397394136808,1500.8785204207522,15,1.3208162459462562,136.46738513323996,66.59733901075771,141.15974248648652,62.010834728877015,141.06588758731854,62.04734275143888,140.94968104052046,62.09842783956534,140.96114227146813,10,93,189,807,1165,5171,731,1805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDF22,OUT035,0,212.6218,2137.218,0.0568199359999999,6.865,30.971857246904587,3742.028150119705,9,1.0781156400559913,146.4603094017093,59.55443369546232,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,219,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDH32,OUT046,0,95.141,868.8689999999999,0.076060037,12.8,7.432890625,1250.867127503501,16,1.3556876074114157,144.30423666169895,59.22192266193132,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,220,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
NCL05,OUT019,0,44.077,216.385,0.083862625,19.6,2.248826530612245,525.5857421586792,28,1.1226209412699255,133.10807878787855,59.7998249394365,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,53,108,482,1165,5171,858,1805,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DRG36,OUT027,0,172.3106,4277.765,0.094916347,14.150000000000002,12.177427561837453,1815.394349300021,28,0.839110924048267,135.4037258953167,60.552402888534985,141.0123468890318,62.05966042117144,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0123468890318,8,80,80,239,1008,3010,617,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FDN40,OUT017,0,152.9998,3691.1952,0.086945823,5.88,26.02037414965986,1759.7142073173543,6,0.9620476673667028,136.46738513323996,66.59733901075771,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,8,155,928,807,6013,5171,731,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDV46,OUT017,0,139.81799999999998,838.908,0.012679191,18.2,7.682307692307692,11027.35971088376,6,1.0771619088037665,146.4603094017093,59.55443369546232,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,219,1311,1111,6013,5171,1141,6191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
FDD04,OUT019,0,142.9154,141.8154,0.157528118,16.0,8.9322125,907.237398722684,28,1.13406838908026,147.23099753521103,70.17838495160788,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,70,141,639,1165,5171,691,1805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDH48,OUT017,0,85.154,605.878,0.06082246,13.5,6.307703703703703,1400.0420239497053,6,1.0573026477262284,127.45823720073652,57.30083627764299,140.99893065456908,62.295512815056185,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,117,709,610,6013,5171,542,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDP25,OUT046,0,219.4824,1747.0592,0.0212075189999999,15.2,14.43963157894737,10349.272821587478,16,1.1963370019447774,138.62093597785957,60.16233501731816,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,10,120,713,608,6013,5171,549,6191,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FDJ55,OUT046,1,223.5404,1800.3232,0.0235309529999999,12.8,17.46409375,9499.844736420157,16,1.309686137125129,140.2911413043476,59.00377937174064,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,80,477,420,3281,2825,454,6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NCQ53,OUT049,0,237.759,3545.385,0.018934719,17.6,13.50903409090909,12556.774674078872,14,1.1045361017187287,133.10807878787855,59.7998249394365,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,8,95,563,282,6013,3010,858,1550,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FDQ56,OUT046,0,83.4908,1342.2528,0.105597316,6.59,12.669317147192716,790.6526715129767,16,1.2823589374447524,144.30423666169895,59.22192266193132,140.8219816774196,62.106844175796304,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,141.012932623198,9,220,1311,1135,6013,5171,1086,6191,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDQ24,OUT045,0,253.4724,2013.3792,0.073816097,15.7,16.144738853503185,3433.83638937182,11,1.3830320957149798,127.45823720073652,57.30083627764299,140.85734056847554,62.26267620014392,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,9,117,709,610,6013,5171,542,6191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDA28,OUT035,1,126.1362,3271.7412,0.047792845,16.1,7.834546583850931,2639.227691927526,9,0.9451631252505176,136.46738513323996,66.59733901075771,141.1072277419356,62.15595001828972,140.98787248437867,62.22464695997304,140.94968104052046,62.09842783956534,141.012932623198,10,155,928,807,3281,2825,695,6191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDM44,OUT019,0,105.099,103.199,0.054363971,12.5,8.407919999999999,1933.247297185116,28,1.2927146286443545,144.30423666169895,59.22192266193132,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,10,126,263,1135,1165,5171,1086,1805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDU08,OUT018,0,97.3042,694.4294,0.027426689,10.3,9.447009708737864,3547.792444067893,4,1.414655435079507,144.30423666169895,59.22192266193132,141.0008994825354,62.02285130857686,141.06588758731854,62.04734275143888,141.05877512352268,62.06244154608586,141.0008994825354,8,219,219,658,999,3010,1086,1546,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FDO28,OUT019,0,122.4098,120.5098,0.126585095,5.765,21.23326973113617,967.0159034126413,28,1.4404860290887953,136.46738513323996,66.59733901075771,140.75238636363633,61.611736135955766,140.93947999999986,61.99716309565804,140.94968104052046,62.09842783956534,140.96114227146813,9,96,189,807,1165,5171,731,1805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FDO58,OUT049,0,166.0526,3124.5994,0.039638705,19.6,8.472071428571429,4189.153000835925,14,1.5064675384635595,146.4603094017093,59.55443369546232,141.1631992258065,62.144593618535815,140.93947999999986,61.99716309565804,141.05877512352268,62.06244154608586,141.012932623198,9,219,1311,658,6013,3010,1141,1550,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
